person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Round,0.222,0.225,Close
1,Round,0.200,0.196,Close
1,Round,0.200,0.196,Close
1,Round,0.208,0.207,Close
1,Round,0.193,0.192,Close
1,Round,0.193,0.191,Close
1,Round,0.191,0.191,Close
1,Round,0.196,0.192,Close
1,Round,0.190,0.185,Close
1,Round,0.218,0.221,Close
1,Round,0.225,0.226,Close
1,Round,0.209,0.212,Close
1,Round,0.213,0.216,Close
1,Round,0.209,0.206,Close
1,Round,0.215,0.208,Close
1,Round,0.217,0.216,Close
1,Round,0.287,0.281,Open
1,Round,0.279,0.276,Open
1,Round,0.278,0.275,Open
1,Round,0.389,0.381,Open
1,Round,0.383,0.375,Open
1,Round,0.404,0.387,Open
1,Round,0.417,0.397,Open
1,Round,0.383,0.377,Open
1,Round,0.384,0.377,Open
1,Round,0.408,0.401,Open
1,Round,0.412,0.407,Open
1,Round,0.411,0.396,Open
1,Round,0.416,0.400,Open
1,Round,0.391,0.383,Open
1,Round,0.388,0.382,Open
1,Round,0.401,0.399,Open
1,Round,0.403,0.398,Open
1,Round,0.402,0.389,Open
1,Round,0.408,0.393,Open
1,Round,0.421,0.397,Open
1,Round,0.409,0.391,Open
1,Round,0.406,0.394,Open
1,Round,0.409,0.396,Open
1,Round,0.425,0.406,Open
1,Round,0.410,0.396,Open
1,Round,0.421,0.401,Open
1,Round,0.409,0.390,Open
1,Round,0.416,0.394,Open
1,Round,0.413,0.392,Open
1,Round,0.428,0.413,Open
1,Round,0.424,0.408,Open
1,Round,0.383,0.375,Open
1,Round,0.387,0.380,Open
1,Round,0.258,0.251,Open
1,Round,0.253,0.249,Close
1,Round,0.194,0.182,Close
1,Round,0.202,0.192,Close
1,Round,0.235,0.231,Close
1,Round,0.227,0.222,Close
1,Round,0.197,0.190,Close
1,Round,0.203,0.197,Close
1,Round,0.214,0.207,Close
1,Round,0.214,0.204,Close
1,Round,0.205,0.201,Close
1,Round,0.200,0.196,Close
1,Round,0.226,0.218,Close
1,Round,0.216,0.212,Close
1,Round,0.217,0.216,Close
1,Round,0.213,0.211,Close
1,Round,0.234,0.228,Close
1,Round,0.214,0.210,Close
1,Round,0.215,0.211,Close
1,Round,0.220,0.215,Close
1,Round,0.221,0.217,Close
1,Round,0.211,0.208,Close
1,Round,0.211,0.202,Close
1,Round,0.219,0.207,Close
1,Round,0.212,0.205,Close
1,Round,0.214,0.202,Close
1,Round,0.214,0.210,Close
1,Round,0.209,0.204,Close
1,Round,0.199,0.190,Close
1,Round,0.200,0.191,Close
1,Round,0.275,0.260,Open
1,Round,0.277,0.261,Open
1,Round,0.387,0.369,Open
1,Round,0.380,0.363,Open
1,Round,0.406,0.383,Open
1,Round,0.403,0.379,Open
1,Round,0.419,0.392,Open
1,Round,0.423,0.399,Open
1,Round,0.415,0.389,Open
1,Round,0.406,0.388,Open
1,Round,0.431,0.406,Open
1,Round,0.414,0.395,Open
1,Round,0.407,0.387,Open
1,Round,0.391,0.368,Open
1,Round,0.416,0.403,Open
1,Round,0.395,0.377,Open
1,Round,0.426,0.407,Open
1,Round,0.426,0.404,Open
1,Round,0.428,0.412,Open
1,Round,0.404,0.388,Open
1,Round,0.426,0.406,Open
1,Round,0.438,0.410,Open
1,Round,0.447,0.427,Open
1,Round,0.434,0.414,Open
1,Round,0.429,0.409,Open
1,Round,0.431,0.411,Open
1,Round,0.432,0.415,Open
1,Round,0.443,0.431,Open
1,Round,0.430,0.418,Open
1,Round,0.441,0.430,Open
1,Round,0.443,0.433,Open
1,Round,0.436,0.431,Open
1,Round,0.443,0.426,Open
1,Round,0.446,0.433,Open
1,Round,0.444,0.432,Open
1,Round,0.441,0.429,Open
1,Round,0.348,0.341,Open
1,Round,0.352,0.346,Open
1,Round,0.253,0.251,Close
1,Round,0.255,0.254,Open
1,Round,0.257,0.253,Open
1,Round,0.271,0.269,Open
1,Round,0.259,0.257,Open
1,Round,0.266,0.266,Open
1,Round,0.254,0.253,Open
1,Round,0.258,0.258,Open
1,Round,0.261,0.257,Open
1,Round,0.258,0.256,Open
1,Round,0.244,0.248,Close
1,Round,0.254,0.256,Open
1,Round,0.247,0.245,Close
1,Round,0.245,0.245,Close
1,Round,0.250,0.248,Close
1,Round,0.259,0.253,Open
1,Round,0.252,0.251,Close
1,Round,0.253,0.255,Open
1,Round,0.260,0.255,Open
1,Round,0.263,0.259,Open
1,Round,0.253,0.253,Open
1,Round,0.260,0.257,Open
1,Round,0.273,0.271,Open
1,Round,0.271,0.271,Open
1,Round,0.264,0.260,Open
1,Round,0.269,0.263,Open
1,Round,0.263,0.261,Open
1,Round,0.260,0.255,Open
1,Round,0.254,0.252,Open
1,Round,0.258,0.256,Open
1,Round,0.274,0.272,Open
1,Round,0.280,0.276,Open
1,Round,0.332,0.326,Open
1,Round,0.349,0.344,Open
1,Round,0.398,0.395,Open
1,Round,0.402,0.403,Open
1,Round,0.436,0.433,Open
1,Round,0.437,0.434,Open
1,Round,0.449,0.441,Open
1,Round,0.448,0.441,Open
1,Round,0.448,0.442,Open
1,Round,0.445,0.436,Open
1,Round,0.447,0.441,Open
1,Round,0.436,0.431,Open
1,Round,0.433,0.427,Open
1,Round,0.436,0.432,Open
1,Round,0.432,0.429,Open
1,Round,0.443,0.432,Open
1,Round,0.412,0.410,Open
1,Round,0.415,0.412,Open
1,Round,0.279,0.272,Open
1,Round,0.269,0.264,Open
1,Round,0.258,0.256,Open
1,Round,0.260,0.261,Open
1,Round,0.260,0.256,Open
1,Round,0.257,0.255,Open
1,Round,0.256,0.251,Open
1,Round,0.257,0.254,Open
1,Round,0.263,0.259,Open
1,Round,0.264,0.261,Open
1,Round,0.264,0.265,Open
1,Round,0.266,0.267,Open
1,Round,0.250,0.250,Close
1,Round,0.249,0.248,Close
1,Round,0.260,0.259,Open
1,Round,0.262,0.259,Open
1,Round,0.252,0.252,Open
1,Round,0.251,0.251,Close
1,Round,0.255,0.250,Open
1,Round,0.255,0.252,Open
1,Round,0.262,0.254,Open
1,Round,0.263,0.255,Open
1,Round,0.318,0.314,Open
1,Round,0.325,0.324,Open
1,Round,0.400,0.392,Open
1,Round,0.401,0.395,Open
1,Round,0.402,0.397,Open
1,Round,0.426,0.420,Open
1,Round,0.446,0.437,Open
1,Round,0.441,0.432,Open
1,Round,0.444,0.435,Open
1,Round,0.444,0.436,Open
1,Round,0.438,0.437,Open
1,Round,0.409,0.410,Open
1,Round,0.443,0.438,Open
1,Round,0.383,0.383,Open
1,Round,0.428,0.424,Open
1,Round,0.395,0.385,Open
1,Round,0.388,0.378,Open
1,Round,0.387,0.378,Open
1,Round,0.396,0.380,Open
1,Round,0.406,0.385,Open
1,Round,0.421,0.398,Open
1,Round,0.418,0.398,Open
1,Round,0.378,0.359,Open
1,Round,0.382,0.364,Open
1,Round,0.423,0.398,Open
1,Round,0.379,0.374,Open
1,Round,0.422,0.406,Open
1,Round,0.360,0.356,Open
1,Round,0.415,0.405,Open
1,Round,0.370,0.362,Open
1,Round,0.411,0.402,Open
1,Round,0.398,0.390,Open
1,Round,0.364,0.362,Open
1,Round,0.390,0.381,Open
1,Round,0.395,0.386,Open
1,Round,0.380,0.374,Open
1,Round,0.389,0.380,Open
1,Round,0.404,0.398,Open
1,Round,0.405,0.396,Open
1,Round,0.381,0.376,Open
1,Round,0.377,0.370,Open
1,Round,0.400,0.392,Open
1,Round,0.397,0.389,Open
1,Round,0.396,0.388,Open
1,Round,0.382,0.372,Open
1,Round,0.407,0.400,Open
1,Round,0.409,0.402,Open
1,Round,0.406,0.397,Open
1,Round,0.394,0.389,Open
1,Round,0.413,0.406,Open
1,Round,0.406,0.402,Open
1,Round,0.414,0.408,Open
1,Round,0.410,0.410,Open
1,Round,0.411,0.410,Open
1,Round,0.399,0.399,Open
1,Round,0.394,0.394,Open
1,Round,0.393,0.392,Open
1,Round,0.393,0.393,Open
1,Round,0.405,0.404,Open
1,Round,0.374,0.374,Open
1,Round,0.379,0.379,Open
1,Round,0.288,0.284,Open
1,Round,0.293,0.290,Open
1,Round,0.225,0.222,Close
1,Round,0.232,0.227,Close
1,Round,0.232,0.227,Close
1,Round,0.266,0.265,Open
1,Round,0.262,0.263,Open
1,Round,0.321,0.323,Open
1,Round,0.321,0.324,Open
1,Round,0.301,0.295,Open
1,Round,0.218,0.220,Close
1,Round,0.224,0.224,Close
1,Round,0.209,0.208,Close
1,Round,0.219,0.216,Close
1,Round,0.219,0.214,Close
1,Round,0.214,0.210,Close
1,Round,0.216,0.211,Close
1,Round,0.221,0.217,Close
1,Round,0.217,0.215,Close
1,Round,0.227,0.230,Close
1,Round,0.225,0.226,Close
1,Round,0.224,0.224,Close
1,Round,0.243,0.242,Close
1,Round,0.240,0.242,Close
1,Round,0.216,0.219,Close
1,Round,0.218,0.222,Close
1,Round,0.314,0.314,Open
1,Round,0.311,0.312,Open
1,Round,0.314,0.314,Open
1,Round,0.358,0.359,Open
1,Round,0.358,0.362,Open
1,Round,0.402,0.400,Open
1,Round,0.392,0.396,Open
1,Round,0.383,0.386,Open
1,Round,0.388,0.390,Open
1,Round,0.391,0.393,Open
1,Round,0.400,0.406,Open
1,Round,0.411,0.417,Open
1,Round,0.413,0.417,Open
1,Round,0.385,0.391,Open
1,Round,0.385,0.389,Open
1,Round,0.345,0.352,Open
1,Round,0.353,0.361,Open
1,Round,0.265,0.262,Open
1,Round,0.275,0.270,Open
1,Round,0.212,0.207,Close
1,Round,0.239,0.235,Close
1,Round,0.240,0.235,Close
1,Round,0.328,0.320,Open
1,Round,0.323,0.317,Open
1,Round,0.326,0.320,Open
1,Round,0.272,0.265,Open
1,Round,0.286,0.277,Open
1,Round,0.222,0.225,Close
1,Round,0.221,0.221,Close
1,Round,0.289,0.286,Open
1,Round,0.294,0.291,Open
1,Round,0.323,0.317,Open
1,Round,0.208,0.207,Close
1,Round,0.206,0.203,Close
1,Round,0.204,0.199,Close
1,Round,0.238,0.232,Close
1,Round,0.230,0.227,Close
1,Round,0.332,0.323,Open
1,Round,0.321,0.319,Open
1,Round,0.374,0.368,Open
1,Round,0.372,0.368,Open
1,Round,0.206,0.207,Close
1,Round,0.209,0.206,Close
1,Round,0.220,0.217,Close
1,Round,0.323,0.321,Open
1,Round,0.325,0.325,Open
1,Round,0.323,0.322,Open
1,Round,0.277,0.280,Open
1,Round,0.268,0.269,Open
1,Round,0.203,0.204,Close
1,Round,0.219,0.213,Close
1,Round,0.222,0.215,Close
1,Round,0.221,0.215,Close
1,Round,0.354,0.347,Open
1,Round,0.349,0.347,Open
1,Round,0.294,0.294,Open
1,Round,0.217,0.219,Close
1,Round,0.218,0.219,Close
1,Round,0.211,0.210,Close
1,Round,0.247,0.243,Close
1,Round,0.240,0.237,Close
1,Round,0.358,0.358,Open
1,Round,0.357,0.358,Open
1,Round,0.263,0.260,Open
1,Round,0.274,0.269,Open
1,Round,0.225,0.220,Close
1,Round,0.228,0.224,Close
1,Round,0.217,0.218,Close
1,Round,0.219,0.220,Close
1,Round,0.280,0.276,Open
1,Round,0.271,0.269,Open
1,Round,0.402,0.395,Open
1,Round,0.392,0.391,Open
1,Round,0.396,0.394,Open
1,Round,0.394,0.394,Open
1,Round,0.224,0.219,Close
1,Round,0.232,0.223,Close
1,Round,0.247,0.247,Close
1,Round,0.248,0.244,Close
1,Round,0.332,0.319,Open
1,Round,0.327,0.316,Open
1,Round,0.305,0.303,Open
1,Round,0.305,0.301,Open
1,Round,0.224,0.219,Close
1,Round,0.236,0.226,Close
1,Round,0.270,0.272,Open
1,Round,0.268,0.270,Open
1,Round,0.357,0.350,Open
1,Round,0.343,0.341,Open
1,Round,0.414,0.407,Open
1,Round,0.415,0.409,Open
1,Round,0.404,0.396,Open
1,Round,0.411,0.402,Open
1,Round,0.388,0.382,Open
1,Round,0.403,0.394,Open
1,Round,0.238,0.232,Close
1,Round,0.239,0.232,Close
1,Round,0.241,0.237,Close
1,Round,0.239,0.235,Close
1,Round,0.364,0.351,Open
1,Round,0.346,0.335,Open
1,Round,0.405,0.393,Open
1,Round,0.407,0.395,Open
1,Round,0.405,0.396,Open
1,Round,0.411,0.400,Open
1,Round,0.407,0.400,Open
1,Round,0.406,0.399,Open
1,Round,0.417,0.413,Open
1,Round,0.417,0.412,Open
1,Round,0.401,0.395,Open
1,Round,0.403,0.397,Open
1,Round,0.405,0.403,Open
1,Round,0.405,0.400,Open
1,Round,0.417,0.413,Open
1,Round,0.413,0.409,Open
1,Round,0.421,0.417,Open
1,Round,0.420,0.415,Open
1,Round,0.411,0.407,Open
1,Round,0.411,0.407,Open
1,Round,0.414,0.406,Open
1,Round,0.410,0.403,Open
1,Round,0.418,0.414,Open
1,Round,0.421,0.417,Open
1,Round,0.408,0.398,Open
1,Round,0.403,0.394,Open
1,Round,0.419,0.409,Open
1,Round,0.415,0.404,Open
1,Round,0.402,0.385,Open
1,Round,0.406,0.389,Open
1,Round,0.398,0.380,Open
1,Round,0.402,0.384,Open
1,Round,0.389,0.377,Open
1,Round,0.385,0.374,Open
1,Round,0.396,0.379,Open
1,Round,0.397,0.380,Open
1,Round,0.418,0.402,Open
1,Round,0.421,0.406,Open
1,Round,0.420,0.404,Open
1,Round,0.413,0.400,Open
1,Round,0.415,0.393,Open
1,Round,0.414,0.396,Open
1,Round,0.440,0.423,Open
1,Round,0.438,0.420,Open
1,Round,0.424,0.409,Open
1,Round,0.426,0.410,Open
1,Round,0.392,0.381,Open
1,Round,0.397,0.382,Open
1,Round,0.399,0.392,Open
1,Round,0.398,0.388,Open
1,Round,0.388,0.383,Open
1,Round,0.386,0.382,Open
1,Round,0.384,0.374,Open
1,Round,0.388,0.379,Open
1,Round,0.388,0.382,Open
1,Round,0.393,0.383,Open
1,Round,0.387,0.379,Open
1,Round,0.381,0.375,Open
1,Round,0.398,0.392,Open
1,Round,0.391,0.387,Open
1,Round,0.415,0.405,Open
1,Round,0.416,0.406,Open
1,Round,0.420,0.412,Open
1,Round,0.419,0.411,Open
1,Round,0.416,0.410,Open
1,Round,0.423,0.415,Open
1,Round,0.429,0.413,Open
1,Round,0.430,0.415,Open
1,Round,0.427,0.417,Open
1,Round,0.423,0.412,Open
1,Round,0.396,0.384,Open
1,Round,0.397,0.386,Open
1,Round,0.396,0.387,Open
1,Round,0.406,0.395,Open
1,Round,0.410,0.397,Open
1,Round,0.404,0.389,Open
1,Round,0.427,0.405,Open
1,Round,0.418,0.398,Open
1,Round,0.436,0.419,Open
1,Round,0.434,0.419,Open
1,Round,0.445,0.427,Open
1,Round,0.445,0.429,Open
1,Round,0.440,0.423,Open
1,Round,0.418,0.399,Open
1,Round,0.422,0.403,Open
1,Round,0.419,0.404,Open
1,Round,0.421,0.407,Open
1,Round,0.420,0.408,Open
1,Round,0.427,0.412,Open
1,Round,0.407,0.400,Open
1,Round,0.406,0.400,Open
1,Round,0.393,0.390,Open
1,Round,0.395,0.389,Open
1,Round,0.386,0.388,Open
1,Round,0.387,0.386,Open
1,Round,0.386,0.386,Open
1,Round,0.383,0.383,Open
1,Round,0.367,0.366,Open
1,Round,0.368,0.366,Open
1,Round,0.372,0.372,Open
1,Round,0.370,0.371,Open
1,Round,0.384,0.381,Open
1,Round,0.380,0.375,Open
1,Round,0.382,0.376,Open
1,Round,0.383,0.378,Open
1,Round,0.365,0.359,Open
1,Round,0.369,0.363,Open
1,Round,0.394,0.388,Open
1,Round,0.392,0.387,Open
1,Round,0.414,0.400,Open
1,Round,0.416,0.401,Open
1,Round,0.384,0.376,Open
1,Round,0.377,0.369,Open
1,Round,0.243,0.255,Open
1,Round,0.257,0.264,Open
1,Round,0.268,0.288,Open
1,Round,0.262,0.281,Open
1,Round,0.289,0.311,Open
1,Round,0.288,0.311,Open
1,Round,0.291,0.304,Open
1,Round,0.296,0.308,Open
1,Round,0.240,0.246,Close
1,Round,0.240,0.245,Close
1,Round,0.247,0.252,Open
1,Round,0.244,0.249,Close
1,Round,0.308,0.311,Open
1,Round,0.305,0.310,Open
1,Round,0.298,0.309,Open
1,Round,0.290,0.299,Open
1,Round,0.223,0.237,Close
1,Round,0.218,0.229,Close
1,Round,0.225,0.230,Close
1,Round,0.223,0.230,Close
1,Round,0.236,0.239,Close
1,Round,0.243,0.245,Close
1,Round,0.290,0.298,Open
1,Round,0.287,0.295,Open
1,Round,0.301,0.308,Open
1,Round,0.293,0.302,Open
1,Round,0.263,0.273,Open
1,Round,0.261,0.270,Open
1,Round,0.246,0.255,Open
1,Round,0.244,0.254,Open
1,Round,0.252,0.258,Open
1,Round,0.251,0.256,Open
1,Round,0.288,0.295,Open
1,Round,0.277,0.287,Open
1,Round,0.297,0.304,Open
1,Round,0.296,0.303,Open
1,Round,0.285,0.292,Open
1,Round,0.289,0.294,Open
1,Round,0.263,0.276,Open
1,Round,0.263,0.274,Open
1,Round,0.275,0.288,Open
1,Round,0.277,0.290,Open
1,Round,0.235,0.238,Close
1,Round,0.231,0.239,Close
1,Round,0.214,0.221,Close
1,Round,0.212,0.217,Close
1,Round,0.243,0.244,Close
1,Round,0.244,0.244,Close
1,Round,0.234,0.219,Close
1,Round,0.233,0.221,Close
1,Round,0.279,0.253,Open
1,Round,0.283,0.262,Open
1,Round,0.312,0.281,Open
1,Round,0.302,0.276,Open
1,Round,0.324,0.288,Open
1,Round,0.324,0.288,Open
1,Round,0.328,0.292,Open
1,Round,0.333,0.297,Open
1,Round,0.317,0.293,Open
1,Round,0.321,0.294,Open
1,Round,0.334,0.302,Open
1,Round,0.330,0.300,Open
1,Round,0.332,0.302,Open
1,Round,0.333,0.303,Open
1,Round,0.326,0.302,Open
1,Round,0.329,0.305,Open
1,Round,0.286,0.269,Open
1,Round,0.285,0.267,Open
1,Round,0.251,0.234,Close
1,Round,0.245,0.228,Close
1,Round,0.281,0.269,Open
1,Round,0.289,0.276,Open
1,Round,0.307,0.284,Open
1,Round,0.306,0.284,Open
1,Round,0.299,0.279,Open
1,Round,0.300,0.281,Open
1,Round,0.276,0.259,Open
1,Round,0.279,0.262,Open
1,Round,0.238,0.224,Close
1,Round,0.237,0.222,Close
1,Round,0.275,0.259,Open
1,Round,0.264,0.250,Open
1,Round,0.282,0.264,Open
1,Round,0.295,0.275,Open
1,Round,0.299,0.279,Open
1,Round,0.302,0.283,Open
1,Round,0.297,0.277,Open
1,Round,0.292,0.270,Open
1,Round,0.321,0.298,Open
1,Round,0.320,0.297,Open
1,Round,0.310,0.288,Open
1,Round,0.314,0.293,Open
1,Round,0.327,0.309,Open
1,Round,0.317,0.300,Open
1,Round,0.308,0.294,Open
1,Round,0.299,0.283,Open
1,Round,0.233,0.234,Close
1,Round,0.238,0.237,Close
1,Round,0.232,0.243,Close
1,Round,0.224,0.236,Close
1,Round,0.250,0.260,Open
1,Round,0.248,0.262,Open
1,Round,0.294,0.305,Open
1,Round,0.298,0.310,Open
1,Round,0.298,0.310,Open
1,Round,0.280,0.292,Open
1,Round,0.296,0.313,Open
1,Round,0.289,0.306,Open
1,Round,0.300,0.313,Open
1,Round,0.297,0.311,Open
1,Round,0.292,0.305,Open
1,Round,0.304,0.311,Open
1,Round,0.291,0.299,Open
1,Round,0.288,0.300,Open
1,Round,0.280,0.292,Open
1,Round,0.284,0.296,Open
1,Round,0.283,0.295,Open
1,Round,0.231,0.237,Close
1,Round,0.230,0.238,Close
1,Round,0.231,0.241,Close
1,Round,0.245,0.252,Open
1,Round,0.245,0.253,Open
1,Round,0.281,0.289,Open
1,Round,0.280,0.289,Open
1,Round,0.281,0.292,Open
1,Round,0.282,0.293,Open
1,Round,0.272,0.280,Open
1,Round,0.268,0.277,Open
1,Round,0.267,0.275,Open
1,Round,0.229,0.238,Close
1,Round,0.269,0.274,Open
1,Round,0.275,0.281,Open
1,Round,0.299,0.299,Open
1,Round,0.292,0.292,Open
1,Round,0.238,0.230,Close
1,Round,0.235,0.226,Close
1,Round,0.254,0.238,Open
1,Round,0.253,0.236,Close
1,Round,0.255,0.238,Open
1,Round,0.261,0.243,Open
1,Round,0.254,0.241,Open
1,Round,0.275,0.249,Open
1,Round,0.300,0.269,Open
1,Round,0.295,0.264,Open
1,Round,0.308,0.283,Open
1,Round,0.305,0.281,Open
1,Round,0.314,0.284,Open
1,Round,0.319,0.291,Open
1,Round,0.324,0.302,Open
1,Round,0.322,0.296,Open
1,Round,0.320,0.294,Open
1,Round,0.316,0.289,Open
1,Round,0.319,0.290,Open
1,Round,0.318,0.296,Open
1,Round,0.312,0.289,Open
1,Round,0.317,0.293,Open
1,Round,0.311,0.285,Open
1,Round,0.308,0.285,Open
1,Round,0.323,0.302,Open
1,Round,0.332,0.309,Open
1,Round,0.330,0.306,Open
1,Round,0.334,0.310,Open
1,Round,0.334,0.310,Open
1,Round,0.321,0.299,Open
1,Round,0.312,0.293,Open
1,Round,0.333,0.308,Open
1,Round,0.322,0.296,Open
1,Round,0.314,0.289,Open
1,Round,0.329,0.303,Open
1,Round,0.326,0.297,Open
1,Round,0.304,0.278,Open
1,Round,0.309,0.283,Open
1,Round,0.306,0.280,Open
1,Round,0.312,0.288,Open
1,Round,0.321,0.296,Open
1,Round,0.302,0.278,Open
1,Round,0.312,0.288,Open
1,Round,0.306,0.286,Open
1,Round,0.301,0.278,Open
1,Round,0.311,0.288,Open
1,Round,0.319,0.300,Open
1,Round,0.322,0.303,Open
1,Round,0.323,0.298,Open
1,Round,0.320,0.294,Open
1,Round,0.322,0.296,Open
1,Round,0.235,0.238,Close
1,Round,0.228,0.227,Close
1,Round,0.202,0.210,Close
1,Round,0.203,0.210,Close
1,Round,0.217,0.232,Close
1,Round,0.270,0.290,Open
1,Round,0.270,0.291,Open
1,Round,0.320,0.340,Open
1,Round,0.325,0.345,Open
1,Round,0.327,0.346,Open
1,Round,0.310,0.334,Open
1,Round,0.310,0.333,Open
1,Round,0.313,0.331,Open
1,Round,0.311,0.328,Open
1,Round,0.324,0.334,Open
1,Round,0.318,0.331,Open
1,Round,0.304,0.326,Open
1,Round,0.309,0.325,Open
1,Round,0.303,0.322,Open
1,Round,0.337,0.351,Open
1,Round,0.336,0.348,Open
1,Round,0.337,0.350,Open
1,Round,0.269,0.275,Open
1,Round,0.261,0.269,Open
1,Round,0.245,0.253,Open
1,Round,0.244,0.253,Open
1,Round,0.208,0.215,Close
1,Round,0.210,0.216,Close
1,Round,0.251,0.253,Open
1,Round,0.239,0.238,Close
1,Round,0.247,0.246,Close
1,Round,0.280,0.284,Open
1,Round,0.273,0.276,Open
1,Round,0.272,0.275,Open
1,Round,0.384,0.378,Open
1,Round,0.380,0.373,Open
1,Round,0.394,0.384,Open
1,Round,0.379,0.373,Open
1,Round,0.370,0.359,Open
1,Round,0.367,0.356,Open
1,Round,0.269,0.253,Open
1,Round,0.266,0.247,Open
1,Round,0.263,0.244,Open
1,Round,0.262,0.243,Open
1,Round,0.252,0.221,Close
1,Round,0.240,0.209,Close
1,Round,0.300,0.263,Open
1,Round,0.313,0.275,Open
1,Round,0.296,0.263,Open
1,Round,0.293,0.263,Open
1,Round,0.288,0.259,Open
1,Round,0.290,0.258,Open
1,Round,0.312,0.286,Open
1,Round,0.332,0.295,Open
1,Round,0.325,0.287,Open
1,Round,0.328,0.290,Open
1,Round,0.319,0.286,Open
1,Round,0.320,0.290,Open
1,Round,0.299,0.276,Open
1,Round,0.306,0.284,Open
1,Round,0.309,0.284,Open
1,Round,0.305,0.280,Open
1,Round,0.303,0.282,Open
1,Round,0.302,0.281,Open
1,Round,0.318,0.290,Open
1,Round,0.259,0.240,Open
1,Round,0.233,0.216,Close
1,Round,0.245,0.227,Close
1,Round,0.273,0.252,Open
1,Round,0.279,0.259,Open
1,Round,0.285,0.264,Open
1,Round,0.295,0.275,Open
1,Round,0.284,0.270,Open
1,Round,0.277,0.263,Open
1,Round,0.246,0.248,Close
1,Round,0.234,0.242,Close
1,Round,0.219,0.233,Close
1,Round,0.215,0.229,Close
1,Round,0.273,0.296,Open
1,Round,0.267,0.291,Open
1,Round,0.322,0.343,Open
1,Round,0.320,0.342,Open
1,Round,0.309,0.329,Open
1,Round,0.318,0.340,Open
1,Round,0.308,0.325,Open
1,Round,0.305,0.324,Open
1,Round,0.332,0.347,Open
1,Round,0.336,0.350,Open
1,Round,0.311,0.324,Open
1,Round,0.311,0.323,Open
1,Round,0.272,0.275,Open
1,Round,0.274,0.279,Open
1,Round,0.246,0.250,Close
1,Round,0.246,0.250,Close
1,Round,0.306,0.307,Open
1,Round,0.299,0.302,Open
1,Round,0.379,0.366,Open
1,Round,0.375,0.364,Open
1,Round,0.418,0.397,Open
1,Round,0.419,0.401,Open
1,Round,0.409,0.399,Open
1,Round,0.407,0.397,Open
1,Round,0.407,0.394,Open
1,Round,0.408,0.395,Open
1,Round,0.416,0.403,Open
1,Round,0.413,0.401,Open
1,Round,0.415,0.397,Open
1,Round,0.411,0.395,Open
1,Round,0.424,0.410,Open
1,Round,0.422,0.406,Open
1,Round,0.412,0.396,Open
1,Round,0.408,0.389,Open
1,Round,0.404,0.384,Open
1,Round,0.402,0.380,Open
1,Round,0.418,0.394,Open
1,Round,0.418,0.391,Open
1,Round,0.418,0.391,Open
1,Round,0.431,0.396,Open
1,Round,0.417,0.392,Open
1,Round,0.435,0.404,Open
1,Round,0.429,0.398,Open
1,Round,0.405,0.372,Open
1,Round,0.427,0.386,Open
1,Round,0.431,0.395,Open
1,Round,0.432,0.392,Open
1,Round,0.422,0.388,Open
1,Round,0.421,0.385,Open
1,Round,0.429,0.389,Open
1,Round,0.414,0.380,Open
1,Round,0.430,0.396,Open
1,Round,0.438,0.403,Open
1,Round,0.432,0.391,Open
1,Round,0.420,0.385,Open
1,Round,0.377,0.347,Open
1,Round,0.401,0.368,Open
1,Round,0.388,0.361,Open
1,Round,0.394,0.365,Open
1,Round,0.391,0.364,Open
1,Round,0.377,0.355,Open
1,Round,0.393,0.353,Open
1,Round,0.392,0.351,Open
1,Round,0.376,0.337,Open
1,Round,0.371,0.330,Open
1,Round,0.383,0.334,Open
1,Round,0.397,0.349,Open
1,Round,0.343,0.283,Open
1,Round,0.329,0.280,Open
1,Round,0.365,0.275,Open
1,Round,0.341,0.258,Open
1,Round,0.401,0.268,Open
1,Round,0.364,0.247,Open
1,Round,0.421,0.244,Open
1,Round,0.333,0.242,Open
1,Round,0.331,0.248,Open
1,Round,0.355,0.275,Open
1,Round,0.308,0.249,Open
1,Round,0.308,0.263,Open
1,Round,0.297,0.258,Open
1,Round,0.284,0.252,Open
1,Round,0.262,0.241,Open
1,Round,0.293,0.268,Open
1,Round,0.297,0.273,Open
1,Round,0.286,0.268,Open
1,Round,0.291,0.274,Open
1,Round,0.283,0.279,Open
1,Round,0.294,0.290,Open
1,Round,0.257,0.252,Open
1,Round,0.257,0.252,Open
1,Round,0.223,0.224,Close
1,Round,0.222,0.226,Close
1,Round,0.279,0.276,Open
1,Round,0.277,0.283,Open
1,Round,0.305,0.314,Open
1,Round,0.310,0.317,Open
1,Round,0.288,0.301,Open
1,Round,0.304,0.314,Open
1,Round,0.298,0.315,Open
1,Round,0.315,0.328,Open
1,Round,0.328,0.344,Open
1,Round,0.328,0.345,Open
1,Round,0.344,0.354,Open
1,Round,0.327,0.347,Open
1,Round,0.310,0.334,Open
1,Round,0.326,0.351,Open
1,Round,0.306,0.325,Open
1,Round,0.316,0.338,Open
1,Round,0.285,0.295,Open
1,Round,0.274,0.280,Open
1,Round,0.203,0.194,Close
1,Round,0.202,0.187,Close
1,Round,0.294,0.232,Open
1,Round,0.273,0.216,Open
1,Round,0.385,0.266,Open
1,Round,0.336,0.239,Open
1,Round,0.329,0.243,Open
1,Round,0.336,0.248,Open
1,Round,0.350,0.271,Open
1,Round,0.342,0.274,Open
1,Round,0.337,0.287,Open
1,Round,0.363,0.309,Open
