person_id,eye_type,ear_value_left,ear_value_right,mode_eyes
1,Round,0.278,0.293,Open
1,Round,0.275,0.294,Open
1,Round,0.280,0.297,Open
1,Round,0.291,0.309,Open
1,Round,0.286,0.305,Open
1,Round,0.289,0.306,Open
1,Round,0.289,0.306,Open
1,Round,0.288,0.303,Open
1,Round,0.285,0.300,Open
1,Round,0.300,0.313,Open
1,Round,0.296,0.310,Open
1,Round,0.294,0.316,Open
1,Round,0.295,0.318,Open
1,Round,0.297,0.312,Open
1,Round,0.294,0.310,Open
1,Round,0.287,0.307,Open
1,Round,0.294,0.313,Open
1,Round,0.284,0.300,Open
1,Round,0.288,0.305,Open
1,Round,0.282,0.299,Open
1,Round,0.283,0.300,Open
1,Round,0.293,0.309,Open
1,Round,0.296,0.312,Open
1,Round,0.296,0.311,Open
1,Round,0.297,0.312,Open
1,Round,0.273,0.291,Open
1,Round,0.276,0.294,Open
1,Round,0.297,0.307,Open
1,Round,0.296,0.306,Open
1,Round,0.267,0.280,Open
1,Round,0.269,0.283,Open
1,Round,0.238,0.257,Close
1,Round,0.240,0.257,Close
1,Round,0.219,0.236,Close
1,Round,0.223,0.239,Close
1,Round,0.225,0.231,Close
1,Round,0.225,0.232,Close
1,Round,0.230,0.219,Close
1,Round,0.232,0.220,Close
1,Round,0.228,0.219,Close
1,Round,0.227,0.217,Close
1,Round,0.233,0.231,Close
1,Round,0.232,0.228,Close
1,Round,0.226,0.217,Close
1,Round,0.235,0.227,Close
1,Round,0.231,0.227,Close
1,Round,0.230,0.226,Close
1,Round,0.247,0.244,Close
1,Round,0.244,0.240,Close
1,Round,0.236,0.233,Close
1,Round,0.228,0.226,Close
1,Round,0.248,0.238,Close
1,Round,0.245,0.235,Close
1,Round,0.235,0.224,Close
1,Round,0.236,0.225,Close
1,Round,0.223,0.215,Close
1,Round,0.219,0.209,Close
1,Round,0.208,0.186,Close
1,Round,0.210,0.189,Close
1,Round,0.227,0.193,Close
1,Round,0.220,0.188,Close
1,Round,0.282,0.246,Open
1,Round,0.286,0.247,Open
1,Round,0.292,0.254,Open
1,Round,0.290,0.251,Open
1,Round,0.290,0.254,Open
1,Round,0.285,0.249,Open
1,Round,0.310,0.276,Open
1,Round,0.305,0.272,Open
1,Round,0.297,0.271,Open
1,Round,0.300,0.273,Open
1,Round,0.291,0.264,Open
1,Round,0.290,0.264,Open
1,Round,0.280,0.253,Open
1,Round,0.279,0.252,Open
1,Round,0.297,0.269,Open
1,Round,0.292,0.267,Open
1,Round,0.293,0.261,Open
1,Round,0.293,0.264,Open
1,Round,0.280,0.253,Open
1,Round,0.280,0.254,Open
1,Round,0.297,0.273,Open
1,Round,0.292,0.270,Open
1,Round,0.306,0.277,Open
1,Round,0.310,0.280,Open
1,Round,0.298,0.271,Open
1,Round,0.298,0.271,Open
1,Round,0.296,0.272,Open
1,Round,0.295,0.269,Open
1,Round,0.309,0.279,Open
1,Round,0.310,0.280,Open
1,Round,0.315,0.283,Open
1,Round,0.316,0.287,Open
1,Round,0.319,0.294,Open
1,Round,0.320,0.294,Open
1,Round,0.306,0.276,Open
1,Round,0.308,0.278,Open
1,Round,0.284,0.260,Open
1,Round,0.290,0.265,Open
1,Round,0.272,0.251,Open
1,Round,0.271,0.252,Open
1,Round,0.278,0.256,Open
1,Round,0.280,0.256,Open
1,Round,0.298,0.271,Open
1,Round,0.298,0.271,Open
1,Round,0.295,0.274,Open
1,Round,0.298,0.275,Open
1,Round,0.281,0.263,Open
1,Round,0.286,0.269,Open
1,Round,0.284,0.265,Open
1,Round,0.279,0.258,Open
1,Round,0.290,0.268,Open
1,Round,0.295,0.272,Open
1,Round,0.277,0.256,Open
1,Round,0.284,0.259,Open
1,Round,0.288,0.267,Open
1,Round,0.286,0.264,Open
1,Round,0.282,0.261,Open
1,Round,0.279,0.256,Open
1,Round,0.300,0.277,Open
1,Round,0.300,0.277,Open
1,Round,0.272,0.258,Open
1,Round,0.273,0.258,Open
1,Round,0.238,0.228,Close
1,Round,0.235,0.228,Close
1,Round,0.250,0.248,Close
1,Round,0.246,0.244,Close
1,Round,0.263,0.262,Open
1,Round,0.259,0.258,Open
1,Round,0.238,0.241,Close
1,Round,0.235,0.236,Close
1,Round,0.267,0.267,Open
1,Round,0.265,0.268,Open
1,Round,0.254,0.253,Close
1,Round,0.252,0.251,Close
1,Round,0.245,0.241,Close
1,Round,0.247,0.243,Close
1,Round,0.246,0.242,Close
1,Round,0.252,0.249,Close
1,Round,0.252,0.248,Close
1,Round,0.257,0.254,Close
1,Round,0.259,0.253,Close
1,Round,0.255,0.250,Close
1,Round,0.242,0.237,Close
1,Round,0.247,0.242,Close
1,Round,0.248,0.247,Close
1,Round,0.249,0.249,Close
1,Round,0.244,0.242,Close
1,Round,0.246,0.244,Close
1,Round,0.246,0.244,Close
1,Round,0.239,0.244,Close
1,Round,0.240,0.258,Open
1,Round,0.245,0.263,Open
1,Round,0.252,0.270,Open
1,Round,0.248,0.267,Open
1,Round,0.276,0.280,Open
1,Round,0.279,0.281,Open
1,Round,0.282,0.289,Open
1,Round,0.292,0.298,Open
1,Round,0.295,0.299,Open
1,Round,0.293,0.296,Open
1,Round,0.296,0.299,Open
1,Round,0.302,0.306,Open
1,Round,0.311,0.312,Open
1,Round,0.313,0.315,Open
1,Round,0.315,0.318,Open
1,Round,0.306,0.311,Open
1,Round,0.302,0.306,Open
1,Round,0.304,0.309,Open
1,Round,0.270,0.281,Open
1,Round,0.275,0.287,Open
1,Round,0.276,0.287,Open
1,Round,0.280,0.289,Open
1,Round,0.273,0.281,Open
1,Round,0.264,0.273,Open
1,Round,0.233,0.241,Close
1,Round,0.230,0.238,Close
1,Round,0.249,0.255,Close
1,Round,0.252,0.258,Open
1,Round,0.267,0.269,Open
1,Round,0.274,0.275,Open
1,Round,0.267,0.271,Open
1,Round,0.265,0.269,Open
1,Round,0.265,0.269,Open
1,Round,0.270,0.278,Open
1,Round,0.271,0.280,Open
1,Round,0.272,0.277,Open
1,Round,0.276,0.283,Open
1,Round,0.276,0.281,Open
1,Round,0.279,0.282,Open
1,Round,0.282,0.284,Open
1,Round,0.272,0.277,Open
1,Round,0.268,0.273,Open
1,Round,0.243,0.253,Close
1,Round,0.245,0.254,Close
1,Round,0.245,0.254,Close
1,Round,0.246,0.250,Close
1,Round,0.249,0.251,Close
1,Round,0.250,0.244,Close
1,Round,0.263,0.241,Open
1,Round,0.251,0.231,Close
1,Round,0.266,0.242,Open
1,Round,0.255,0.230,Close
1,Round,0.267,0.237,Open
1,Round,0.266,0.238,Open
1,Round,0.268,0.239,Open
1,Round,0.279,0.248,Open
1,Round,0.276,0.244,Open
1,Round,0.298,0.262,Open
1,Round,0.292,0.255,Open
1,Round,0.311,0.279,Open
1,Round,0.307,0.271,Open
1,Round,0.303,0.268,Open
1,Round,0.299,0.263,Open
1,Round,0.296,0.261,Open
1,Round,0.302,0.271,Open
1,Round,0.313,0.279,Open
1,Round,0.311,0.278,Open
1,Round,0.308,0.279,Open
1,Round,0.313,0.282,Open
1,Round,0.290,0.263,Open
1,Round,0.310,0.280,Open
1,Round,0.309,0.286,Open
1,Round,0.317,0.296,Open
1,Round,0.307,0.286,Open
1,Round,0.354,0.333,Open
1,Round,0.360,0.339,Open
1,Round,0.365,0.344,Open
1,Round,0.407,0.384,Open
1,Round,0.412,0.392,Open
1,Round,0.443,0.418,Open
1,Round,0.435,0.413,Open
1,Round,0.430,0.406,Open
1,Round,0.442,0.417,Open
1,Round,0.446,0.420,Open
1,Round,0.448,0.422,Open
1,Round,0.438,0.412,Open
1,Round,0.436,0.411,Open
1,Round,0.436,0.412,Open
1,Round,0.319,0.309,Open
1,Round,0.300,0.290,Open
1,Round,0.252,0.245,Close
1,Round,0.249,0.240,Close
1,Round,0.249,0.240,Close
1,Round,0.266,0.258,Open
1,Round,0.260,0.252,Open
1,Round,0.306,0.297,Open
1,Round,0.314,0.305,Open
1,Round,0.371,0.351,Open
1,Round,0.381,0.360,Open
1,Round,0.405,0.388,Open
1,Round,0.317,0.306,Open
1,Round,0.320,0.309,Open
1,Round,0.321,0.310,Open
1,Round,0.255,0.246,Close
1,Round,0.256,0.248,Close
1,Round,0.265,0.259,Open
1,Round,0.270,0.260,Open
1,Round,0.371,0.350,Open
1,Round,0.371,0.349,Open
1,Round,0.422,0.395,Open
1,Round,0.421,0.393,Open
1,Round,0.415,0.389,Open
1,Round,0.347,0.327,Open
1,Round,0.348,0.327,Open
1,Round,0.347,0.327,Open
1,Round,0.276,0.266,Open
1,Round,0.269,0.260,Open
1,Round,0.360,0.340,Open
1,Round,0.349,0.332,Open
1,Round,0.439,0.412,Open
1,Round,0.439,0.415,Open
1,Round,0.445,0.419,Open
1,Round,0.449,0.429,Open
1,Round,0.448,0.428,Open
1,Round,0.441,0.415,Open
1,Round,0.410,0.390,Open
1,Round,0.429,0.408,Open
1,Round,0.264,0.257,Open
1,Round,0.258,0.258,Open
1,Round,0.268,0.268,Open
1,Round,0.250,0.251,Close
1,Round,0.277,0.275,Open
1,Round,0.286,0.283,Open
1,Round,0.388,0.372,Open
1,Round,0.390,0.373,Open
1,Round,0.409,0.386,Open
1,Round,0.409,0.386,Open
1,Round,0.425,0.399,Open
1,Round,0.426,0.400,Open
1,Round,0.434,0.409,Open
1,Round,0.435,0.408,Open
1,Round,0.416,0.394,Open
1,Round,0.412,0.391,Open
1,Round,0.419,0.395,Open
1,Round,0.420,0.395,Open
1,Round,0.445,0.420,Open
1,Round,0.444,0.419,Open
1,Round,0.446,0.424,Open
1,Round,0.449,0.421,Open
1,Round,0.428,0.419,Open
1,Round,0.422,0.397,Open
1,Round,0.342,0.338,Open
1,Round,0.349,0.338,Open
1,Round,0.324,0.321,Open
1,Round,0.334,0.320,Open
1,Round,0.265,0.264,Open
1,Round,0.280,0.271,Open
1,Round,0.272,0.262,Open
1,Round,0.286,0.270,Open
1,Round,0.310,0.297,Open
1,Round,0.304,0.291,Open
1,Round,0.294,0.281,Open
1,Round,0.303,0.291,Open
1,Round,0.291,0.281,Open
1,Round,0.308,0.300,Open
1,Round,0.298,0.288,Open
1,Round,0.319,0.310,Open
1,Round,0.259,0.254,Close
1,Round,0.280,0.275,Open
1,Round,0.253,0.251,Close
1,Round,0.268,0.270,Open
1,Round,0.256,0.255,Close
1,Round,0.280,0.282,Open
1,Round,0.241,0.240,Close
1,Round,0.252,0.251,Close
1,Round,0.243,0.242,Close
1,Round,0.254,0.252,Close
1,Round,0.230,0.232,Close
1,Round,0.237,0.238,Close
1,Round,0.256,0.254,Close
1,Round,0.268,0.265,Open
1,Round,0.255,0.256,Close
1,Round,0.264,0.268,Open
1,Round,0.263,0.256,Open
1,Round,0.278,0.278,Open
1,Round,0.252,0.250,Close
1,Round,0.271,0.270,Open
1,Round,0.258,0.262,Open
1,Round,0.280,0.284,Open
1,Round,0.281,0.287,Open
1,Round,0.284,0.289,Open
1,Round,0.288,0.296,Open
